Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Energy Consumption,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,Proportion of Energy from Renewables,R&D Expenditure,Renewable Energy Patents,Innovation Index,GDP,Population,Government Policies,Renewable Energy Targets,Public-Private Partnerships in Energy,Energy Market Liberalization,Ease of Doing Business,Regulatory Quality,Political Stability,Control of Corruption,CO2 Emissions,Average Annual Temperature,Solar Irradiance,Wind Speed,Hydro Potential,Biomass Availability
Russia,2018,Geothermal,73775.35808,17483.67756,8234153623.0,731176.295,731.4309303,0.8074679643,0.4447444357,941051268.3,30.49814068,3648518774.0,123,69.3497618,147783261700827,886648153,1,1,0,0,72.45051642,3.055749795,9.695708658,1.973182665,564645.1224,14.06340377,109.7238699,8.594325842,14.11955873,80.20750931
Germany,2006,Solar,94081.39903,46870.91923,8567145207.0,282728.8841,966.5860933,0.3008192315,0.1913833701,312086003.2,99.89250636,4486961167.0,504,55.0158165,145296750097872,1369193309,1,0,0,0,11.9958077,3.717228306,0.1194276994,0.1931809893,351271.23,13.5453726,194.1115226,6.814638179,27.54258977,64.24188597
Canada,2008,Wind,16686.8177044345,46591.28496032277,2030083334.3711665,514881.5919495816,144.06319223194413,0.8679692678976054,0.1768622731219643,186072986.3959296,65.41761227930033,7180433670.914054,886,74.51783921109858,122802235517934,364032912,0,0,1,0,16.35177721704015,5.7913886031278885,0.6697872928878756,9.547553684904871,621416.9713378167,27.169587402123256,135.12903772834355,8.769493438491402,95.08876819267272,72.10124608467468
Australia,2015,Geothermal,6728.688944,10094.36982,5206489653.0,26691.5585,462.204252,0.1469181817,0.1967127035,590761646.5,26.96566849,5072623843.0,275,22.77745392,183851793810953,1014789979,1,0,0,0,62.05775124,3.731820583,5.773816271,8.940053177,719603.8389,7.568405867,187.9255033,12.60511504,49.92453601,61.36224877
Brazil,2009,Hydro,48868.05592,13988.43054,1525915770.0,3062.001649,64.54064187,0.6623862361,0.4053552495,388796712.4,82.00288433,8783245123.0,817,56.98185625,67397210349098,1220241337,0,1,0,0,18.22323532,0.8058995943,6.225519346,8.514542459,521550.6488,19.55825767,273.0776445,8.763067243,88.02060619,54.23200401
USA,2019,Wind,23466.38058,9643.14515,8192107795.0,885869.328,921.297096,0.08363092829,0.1845785969,188867163.9,25.38318517,9499286059.0,987,62.57389141,185608111132356,399679696,1,1,0,0,95.79795415,8.900006995,0.5626557932,9.72947913,147462.2578,-2.732643223,135.156124,6.285628943,72.50751548,61.86526238
Brazil,2016,Geothermal,1330.577607,48217.87681,333247104.0,634550.6242,386.9401056,0.3629720602,0.2313693778,709929022.2,96.48046366,9478868536.0,130,19.44030545,45637155983083,370876390,1,0,0,0,90.81582825,3.912193545,7.912608401,6.58699399,144728.6614,25.97651229,253.0478724,9.471716241,22.74588822,68.37226024
India,2005,Geothermal,30460.72199,7017.12339,3576203245.0,863115.4536,265.6835161,0.8190591229,0.2382960374,182843366.5,65.91469226,1071839109.0,922,5.886922638,175669803584613,1213641347,1,1,1,0,67.79906869,9.993979301,8.370380347,4.422491485,13734.93842,-8.726869457,249.0345931,3.5372771,82.28523938,32.74667596
India,2004,Solar,35191.32651,39023.69842,8573147989.0,937214.7283,771.2504609,0.6459851531,0.07078976223,282081680.4,6.014354683,8880924764.0,949,99.87071891,173582110597229,832146180,1,0,0,0,85.79060318,5.280557306,7.954076969,6.830448134,893422.4017,2.729216036,163.9756423,9.315420247,52.89196872,90.91558884
China,2018,Hydro,69084.59581,22418.1237,5768845575.0,272844.2623,104.192569,0.7777910617,0.237488336,708036461.2,59.17093908,8074551187.0,571,36.26861935,34744389284125,94529311,1,0,0,1,35.59271802,2.684042921,1.796688578,1.928153822,515916.4658,24.5532175,176.1472336,14.5309792,84.99978419,8.701762215
China,2017,Wind,63113.76925,7604.834832,2387571892.0,592596.1843,639.1862481,0.9419106759,0.1982170257,125007624.2,3.082280709,3308415301.0,8,55.44334852,29730094564424,214427917,1,0,1,0,91.71916646,3.779039918,9.549731991,5.224956269,125049.3586,2.23343897,109.98318,12.50568977,69.69928255,3.867989414
Germany,2000,Biomass,57493.84063,31312.88548,829598213.6,783677.0893,79.70784393,0.03857652684,0.3600246427,111087970.1,39.90968311,8957360453.0,666,1.376079085,161650358906035,1174661464,1,1,0,1,88.21965049,4.084998122,9.638806951,5.916173423,33714.16546,17.32470178,194.9563576,0.5469344403,6.206676021,89.43436311
Canada,2016,Geothermal,6766.687952,24171.97979,2337745981.0,550141.5463,805.2522591,0.1761454398,0.05927528691,557340797.5,12.08483941,6635772258.0,24,86.25116617,168604385841468,1425894028,0,0,0,0,88.84256603,1.811824233,9.758714168,1.709144685,313719.4636,8.093897921,130.4221702,9.415330431,35.19963627,42.4793143
China,2021,Geothermal,44531.0146,21344.63109,6517083334.0,683884.377,968.7972017,0.7083696688,0.2751331297,905742162.7,59.94877436,3870619312.0,921,91.62652557,57307526183173,320484951,0,0,1,1,32.93064582,3.569110138,2.158568814,0.9437587023,687680.9646,33.17846826,193.9382431,0.3897822688,91.14946976,60.29197031
Russia,2013,Wind,42797.16655,38695.57139,4083672691.0,627872.7349,53.66522402,0.07195743551,0.434852498,956544191.8,25.27193922,8281053536.0,985,83.26012341,124361251640046,350032629,0,1,0,0,99.8078402,8.851315451,3.773477066,0.9788118225,920693.9063,-9.78490498,231.5610727,0.5230418486,48.64348999,39.04845911
USA,2010,Biomass,83907.91667,25687.09569,3057939757.0,560908.2279,243.4168732,0.231051016,0.1644559384,398707120.0,82.73278443,8988791724.0,884,4.191228558,42917838020621,1250306759,1,0,0,1,18.9311735,5.981127557,8.402315217,3.644804971,142530.4846,28.82010345,170.5319037,7.612273355,41.12337864,64.16091122
France,2014,Hydro,73089.89961,25150.87787,9638720734.0,93398.54781,652.4043672,0.8027502089,0.2365437846,313327392.9,92.53923794,4114013262.0,360,85.80997471,125863174870852,513690150,1,0,1,1,44.3021182,3.347773126,7.084183941,6.55898312,304675.3309,15.71352528,107.5172644,14.57516937,0.5418120066,0.6908751018
China,2000,Wind,24163.35942,48966.03368,941177182.8,954456.0704,476.5379373,0.4696160282,0.4762545311,692379001.7,0.2685787421,3323342464.0,174,47.99775244,164899079735184,951511721,1,0,0,1,45.75248749,2.35355333,4.200286994,5.354686393,696344.5551,21.87486129,146.2917888,2.291744271,10.47900011,51.75593631
Japan,2016,Solar,68430.81361423143,31951.146590228906,1906659593.658115,305061.81039081456,30.903194860766824,0.5709697707720242,0.2636321908541222,479482390.00844854,56.133260909122384,9206042496.968555,324,12.958798268372874,91906336692622,435247916,0,0,0,1,27.288997389439483,9.073873167090142,0.946670783170196,6.317063712814077,690908.7528057037,-5.129850547322264,121.91043992337838,0.7579790686634175,38.65589919813708,0.2581869921376989
Australia,2022,Hydro,8718.176354,42759.4128,2867627937.0,315977.6257,294.9924646,0.4587566099,0.257294991,711712361.3,47.28067915,675137146.8,726,31.04576759,144941891178817,13467220,1,1,0,1,92.80413459,7.286701934,0.537396506,1.842066784,634044.752,20.74824232,272.5468124,0.9446587369,10.88131207,2.089099062
Germany,2016,Biomass,63308.32777,47740.69969,2808873173.0,228249.1337,48.38558073,0.6829870642,0.1895164642,737798234.7,66.6617072,7855940459.0,219,31.32994605,27111924401733,518729600,0,0,0,0,94.81541769,4.147213598,7.576639531,9.134477481,85869.94341,16.02709221,223.8367002,10.53494152,65.81909481,36.68772532
France,2011,Solar,18500.25764,5934.841707,3595440885.0,122893.5089,22.40322542,0.3246054005,0.2287377634,539416775.9,77.56292738,8241342553.0,863,60.06811837,35498645459929,1107466393,0,0,0,1,91.51092294,2.641498675,7.12456563,3.201537414,469211.6543,10.84606674,179.763669,3.407942447,64.08756946,41.82980878
USA,2003,Biomass,15102.03072,22121.02851,4096895860.0,882673.9669,505.2601138,0.3537249658,0.3288114381,784736088.2,69.50297,2729611725.0,175,3.148325857,106856240664061,1477193664,1,0,0,1,61.79859507,0.2751000242,5.174418615,9.229971557,871054.4328,-2.443930928,272.171875,6.910944672,59.00946922,68.13815981
Russia,2010,Hydro,42984.6138,21313.95802,4380611929.0,802979.0283,739.2511102,0.2673475336,0.3252181487,460637476.6,92.92423915,5313256766.0,537,86.55859777,87434204101694,1352353722,0,0,0,1,56.21257993,7.00846559,1.408530175,6.76649026,395888.6905,29.92632323,145.4645412,3.208024229,74.18630696,1.649723624
Canada,2001,Hydro,39751.02948,7594.169918,7253511290.0,540816.2881,685.5223958,0.2277172629,0.1245146683,864222175.2,57.80981464,4038373947.0,857,57.35433151,106585672850592,377101933,1,0,0,0,21.47254824,8.410235073,5.274612555,3.485210326,244784.045,-2.745823368,266.4349731,0.8615554257,23.2838019,37.83414689
Canada,2000,Wind,48338.85313,15452.69464,9998292119.0,302867.8893,398.4166522,0.7013734215,0.2625287924,816037152.1,95.27131496,5304171035.0,219,21.78301835,124259987859692,1396730113,1,0,1,1,45.0528189,7.716080783,8.701965847,3.862599627,709200.0504,30.67464811,141.8646973,1.785576257,29.84283567,30.60253323
Japan,2016,Solar,29690.34651,39267.78847,8599906624.0,744918.8777,62.73411753,0.7036581493,0.1713163234,591809781.0,85.26698222,6711528735.0,502,46.69482006,32789904240751,1279932204,1,1,0,1,83.98480396,4.962097217,7.557551458,3.469963708,938618.1547,-1.891749377,198.1796096,5.787977252,18.40292805,99.89112372
China,2001,Biomass,40533.58760016575,2639.171073814779,4748516000.185806,734830.8502504482,616.4854827677273,0.7751132994763763,0.2952429976281726,980251747.7259912,63.84980044410135,3372756953.044323,214,50.46620816288707,39550270031542,475372094,1,1,1,1,65.64251614260185,1.89459497028738,8.233894380541948,4.974218030141006,293521.0286914652,2.416567577437455,116.64652413209402,6.383652289518898,92.93300909788998,27.253276892923395
USA,2016,Biomass,27953.16494,46614.89206,9580102739.0,321947.9115,609.006488,0.4099520649,0.1545976956,167226180.6,77.32462983,1096501867.0,40,91.02723994,67860021164386,373057841,1,1,1,1,71.35289669,3.81592213,7.976931676,5.552835323,805595.332,3.892958049,286.8971593,5.410174465,48.07811327,81.57023355
France,2001,Hydro,89752.40718,48588.64396,1597434537.0,627156.4344,656.5869961,0.9598818029,0.347835604,160032796.8,26.47040788,243008584.4,330,10.04903002,5939089697603,1255329872,1,1,1,0,38.87625132,3.028777362,7.620046695,8.431550722,267984.9602,13.36711541,103.3522347,3.006244572,45.55410199,19.31174297
Canada,2013,Solar,59945.5082,13910.15023,5597638763.0,879027.4333,558.9563621,0.2987220808,0.3163017588,534764888.4,8.715313438,1887252023.0,711,1.388593513,180933548459929,1240278017,0,1,1,1,18.42097767,0.4269177589,0.7118051478,9.367101486,243786.0002,23.43935195,270.7022658,13.66339027,59.57742535,86.81359982
Japan,2004,Biomass,20787.67759239752,37244.14138324046,3611324563.6175537,485190.4320047771,338.86858436976985,0.4891280937309872,0.1563428164519768,650182121.7976481,17.72981601499438,8345205354.769119,404,5.210576196830285,38421213714006,424119776,0,0,0,1,75.71369244011387,0.4470363294550017,3.3968977695517486,1.0197564884970745,125444.22422770115,17.26073715493894,291.70032759317036,8.0989522183903,86.44577361218902,63.88242388102239
Australia,2011,Wind,70539.829,7540.054443,9734031095.0,122774.7024,185.0316891,0.02918149829,0.3448884789,284933052.7,15.08778502,3157463745.0,182,3.897681663,178967879068977,943887560,1,1,0,1,58.88871124,4.829887929,5.576330647,6.398291462,227209.6526,17.43299168,126.1604608,2.758287275,81.24258822,92.59898633
Canada,2022,Geothermal,25335.79794,8278.566329,2656209886.0,3332.793636,445.306024,0.2874535998,0.3548019834,931456810.9,85.22198562,5646848678.0,643,37.66427709,196651685076723,1270954600,0,0,0,0,31.55289248,4.445503433,2.649115478,4.054884038,690773.7555,-1.683432915,285.9358932,8.761442045,42.49995824,11.94703139
Russia,2009,Geothermal,64510.33368,21641.73224,6690007029.0,496837.157,497.0944832,0.285374675,0.1671402255,676685994.7,75.95821228,205999840.8,202,38.09158545,192681926488478,79529487,0,1,0,1,39.31012564,5.234329926,9.121180022,4.858727107,123956.3389,38.93323326,249.6545919,9.781411513,27.78760265,50.29240167
Canada,2012,Solar,32548.59841,40389.84904,8046509497.0,735601.0824,942.6855091,0.7301975473,0.2434113464,913101168.0,13.55055302,7648907297.0,39,39.66428181,1290435509584,1066850632,1,0,0,1,7.838306006,0.9815359459,2.147000199,1.937806276,935193.2358,36.28630241,119.3086126,1.362003119,45.47636193,72.12605625
India,2022,Biomass,1053.354158,30245.7472,1551516365.0,761451.3368,204.2468433,0.8437672423,0.3076011577,575964284.9,6.029411425,5955161035.0,125,4.744569479,187463487155398,1186534881,0,0,1,1,39.54938779,5.010710961,5.284893171,2.747658521,904955.7033,33.45365906,125.2826048,7.295461373,89.87373013,66.21989475
France,2018,Solar,36387.44324,43257.53471,2658409026.0,167085.2298,35.4116107,0.6146633438,0.3837370503,891079259.7,37.11337162,5339039434.0,466,85.74249534,85574647574798,729471036,1,1,1,0,5.466601961,6.577492259,4.061438793,6.749764658,172763.111,8.968939861,284.7961391,7.759745989,55.42153941,70.97403206
China,2023,Solar,70829.89796,15257.16261,3134327470.0,37274.4195,911.9372437,0.5153571298,0.1689602422,138245130.9,22.00768488,5232214361.0,101,85.91842182,51928638678113,533294927,0,0,1,0,65.94889034,4.081133264,8.928764977,7.657728789,180022.4126,-5.49568463,231.3212468,8.214460125,19.3220445,12.96571156
China,2018,Wind,37808.9771,16379.46953,65140862.39,897336.4378,887.8198804,0.9912554657,0.4397946643,766822707.1,4.189284993,4478879239.0,789,72.55343948,175252791926143,548981641,1,0,0,0,57.73788454,1.03201479,8.970441061,8.359400242,778077.109,16.82634963,276.3239042,0.1552349363,20.80443559,10.94789945
China,2010,Wind,39457.77466,46974.91825,3974031690.0,704768.3922,343.6165308,0.7956373735,0.3220938454,112961598.0,28.2654905,7683427741.0,776,78.97020598,167146204345329,248261822,1,0,1,0,85.34870322,6.421719771,5.400584606,8.28036674,6334.365059,27.37360826,141.9287233,3.379041668,56.73872746,85.24406328
France,2003,Wind,94246.11008,33440.9699,9259676518.0,908624.4346,825.7900866,0.08819043367,0.362576985,74807768.22,59.31625365,7102604813.0,94,90.41850489,34247396827773,93355698,1,1,1,0,31.01263788,2.087605008,2.708181132,0.5976013202,141162.6885,21.63135138,193.8410844,6.208479192,30.85327475,19.18809227
Japan,2019,Geothermal,41906.81138,27395.08878,4344845183.0,740838.5339,912.0201324,0.489387544,0.4610041855,112057879.2,61.342809,2581457554.0,890,31.75349093,156467863527960,247768127,0,1,0,0,77.88716681,8.004349885,4.319606705,9.288352807,765114.201,35.1367655,162.2317562,14.72413085,97.36209742,99.51558747
Russia,2021,Solar,24715.47012,30762.21215,601953662.4,405413.5233,860.9510755,0.7910368315,0.2781895588,910610639.8,78.37319284,6195763468.0,419,92.64211434,39080248491653,1268595243,1,0,0,0,54.35116445,9.412839236,4.785989169,0.5871270613,308828.8878,29.48611939,220.2643525,5.545063153,0.8813675225,94.60846614
France,2000,Wind,62018.82565,42437.26745,7129149850.0,104394.366,19.60457154,0.4648420244,0.1444514654,59248628.18,81.98048399,5617475770.0,817,45.02731392,36057696796685,869125182,0,0,1,1,30.27109349,7.144188575,3.217825479,3.004083005,595145.7962,5.775086139,296.7560212,6.267304877,98.60453962,94.72473384
Brazil,2020,Solar,34994.2156,11304.32502,4535036888.0,87499.79706,533.2785707,0.2490110765,0.2711113403,668018004.9,23.28389371,8798554433.0,414,55.53836621,174900404160539,386610007,1,1,0,0,9.785008791,7.203448571,5.403990678,2.893377745,454165.2935,29.74826988,245.3345958,13.88128822,25.1278832,2.170351142
Japan,2007,Hydro,19006.83035,34150.60355,992259198.7,633956.1845,723.493503,0.02416202253,0.2273090442,416398987.6,16.25448316,2621561019.0,546,13.95377482,197600120549831,2273375,0,1,0,1,9.504009764,5.242455034,9.508493689,3.706562733,362231.6611,0.4408461706,219.628584,3.269808407,62.65707923,74.00748958
Germany,2009,Wind,78544.59397787596,18159.0302023499,5024860282.715285,742333.5233222174,311.8791126819169,0.5378660337179153,0.2208384275205231,28140132.2188346,28.363224630537943,2447234070.4389405,357,84.8395001245367,65416337756719,1084014060,1,0,0,1,43.83478941481208,9.517277998138264,8.092967595915947,7.963416334495025,683741.4722517901,14.337949387594058,181.2944993094584,2.7162391774642547,79.64017914479872,47.65301607274331
China,2008,Hydro,33841.88075,22942.89943,4258537514.0,139935.6169,533.3305846,0.6755195841,0.485859559,334429742.1,61.18680269,5567134113.0,470,93.23373406,176226714021934,1168181582,0,0,0,0,58.89705922,2.363925846,1.667489209,7.779428482,978018.867,30.84113751,163.6818842,12.37492876,87.25932628,92.25130211
China,2021,Biomass,69345.62584,29761.39412,4553728125.0,365533.2212,834.1886061,0.9887636156,0.07950639756,622392776.4,84.65323168,5334883539.0,925,92.18251168,65963614922202,770229147,0,0,1,1,25.05571584,2.263414254,7.777797175,3.726203228,71577.30474,-4.761094582,234.5104321,3.789427997,33.80863443,4.072664785
Germany,2023,Hydro,85415.19839,48447.0677,3776004579.0,639753.9495,112.8650097,0.428743085,0.4830684085,195104517.3,76.75811433,7579716084.0,582,9.210100368,29107542935287,1221097964,0,1,1,1,27.75430751,1.812801194,1.782802593,8.129128246,183432.1169,14.84807228,283.0339656,8.281520294,23.34016448,55.64221518
Russia,2014,Hydro,88361.26434,24165.91023,1497175674.0,935938.5131,475.3429232,0.2778175205,0.07074674855,519375184.9,18.08766219,1285137648.0,720,7.635794958,145582532123148,1002569190,1,1,0,0,48.00704926,9.995165759,7.981326288,7.019494388,790667.1802,22.78217545,200.7081414,6.083019177,36.02844024,42.39827103
Russia,2019,Biomass,97634.30969,25804.88665,1730979386.0,328156.6291,315.2529791,0.7365188858,0.3299657383,456688872.2,4.122152669,8592528192.0,27,54.48230706,131720550790347,552119973,1,1,1,0,39.99846939,9.708352863,2.196595269,1.435285819,813080.5645,-4.201927613,162.0185158,9.14482271,58.84953549,76.04721994
Australia,2014,Geothermal,11888.189827533488,6808.489697665085,7626615830.264504,651144.784703884,259.99058951974297,0.5623773705229935,0.0718422317116259,927039735.6007154,23.1779006612439,5441831081.543824,891,70.28208845961139,128358966075069,1321080422,1,0,1,0,22.68079401719778,5.845173536687433,9.417413175104471,1.5188223984835023,599462.662940214,22.38322766921045,165.69200411549568,5.288793615498087,36.35959497782899,41.37139517865138
Brazil,2007,Hydro,67154.5135,10968.99674,8909832362.0,170187.3215,575.2107148,0.4776378194,0.07584421619,421168950.3,27.80886979,7846004464.0,132,44.81483357,113657686297495,416573181,0,1,1,0,18.72387005,2.302741976,8.810761101,8.87950708,559593.7563,-7.305224294,181.6872264,5.555730346,91.46503717,77.89089026
